FrameNumber,dx,dy,X,Y
4243,-0.04,0.38,2.39,-2.72
4244,-0.17,0.18,2.36,-3.01
4245,-0.22,0.17,2.45,-3.09
4246,-0.1,-0.23,2.59,-3.16
4247,-0.04,-0.28,2.61,-2.82
4248,-0.23,0.1,2.56,-2.45
4249,-0.19,0.03,2.7,-2.47
4250,-0.11,-0.18,2.8,-2.42
4251,-0.09,-0.3,2.81,-2.15
4252,-0.86,-0.39,2.81,-1.78
4253,-0.66,-0.07,3.57,-1.33
4254,-0.5,0.11,4.11,-1.21
4255,-0.47,-0.16,4.47,-1.29
4256,0.09,-0.32,4.79,-1.09
4257,0.24,0.21,4.55,-0.73
4258,0.22,-0.56,4.16,-0.91
4259,-0.16,0.1,3.8,-0.32
4260,-0.85,0.22,3.83,-0.41
4261,-1.19,0.44,4.55,-0.62
4262,-1.48,0.18,5.59,-1.04
4263,-2.35,0.33,6.89,-1.18
4264,-3.21,-0.28,9.01,-1.47
4265,-3.57,0.22,11.92,-1.15
4266,-3.24,-0.16,15.09,-1.33
4267,-2.5,-0.35,17.83,-1.13
4268,-1.71,-0.47,19.73,-0.74
4269,-2.33,-0.75,20.79,-0.24
4270,-0.19,-0.2,22.42,0.52
4271,0.06,-0.36,21.87,0.7
4272,0.67,0.43,21.08,1.04
4273,1.67,-0.11,19.71,0.57
4274,3.13,-0.25,17.38,0.67
4275,4.37,0.03,13.67,0.89
4276,4.48,0.44,8.84,0.83
4277,3.79,0.49,4.07,0.37
4278,2.38,0.56,0.14,-0.14
4279,1.31,0.36,-2.24,-0.69
4280,0.78,-0.11,-3.48,-1.03
4281,0.37,0.01,-4.14,-0.89
